days,repository_language,lang_count
2013-07-31,JavaScript,22285
2013-08-01,JavaScript,21869
2013-08-02,JavaScript,21095
2013-08-03,JavaScript,13545
2013-08-04,JavaScript,14863
2013-08-05,JavaScript,22902
2013-08-06,JavaScript,27198
2013-08-07,JavaScript,26933
2013-08-08,JavaScript,26545
2013-08-09,JavaScript,22005
2013-08-10,JavaScript,15372
2013-08-11,JavaScript,14197
2013-08-12,JavaScript,19348
2013-08-13,JavaScript,21875
2013-08-14,JavaScript,22599
2013-08-15,JavaScript,18576
2013-08-16,JavaScript,18773
2013-08-17,JavaScript,13550
2013-08-18,JavaScript,14476
2013-08-19,JavaScript,21693
2013-08-20,JavaScript,22352
2013-08-21,JavaScript,23117
2013-08-22,JavaScript,21956
2013-08-23,JavaScript,20131
2013-08-24,JavaScript,13612
2013-08-25,JavaScript,15012
2013-08-26,JavaScript,21587
2013-08-27,JavaScript,22474
2013-08-28,JavaScript,22133
2013-08-29,JavaScript,22411
2013-08-30,JavaScript,19570
2013-08-31,JavaScript,12386
2013-09-01,JavaScript,13898
2013-09-02,JavaScript,19451
2013-09-03,JavaScript,21841
2013-09-04,JavaScript,8829
2013-09-06,JavaScript,17103
2013-09-07,JavaScript,13575
2013-09-08,JavaScript,15988
2013-09-09,JavaScript,21354
2013-09-10,JavaScript,21678
2013-09-11,JavaScript,22796
2013-09-12,JavaScript,22106
2013-09-13,JavaScript,21839
2013-09-14,JavaScript,14582
2013-09-15,JavaScript,16127
2013-09-16,JavaScript,22270
2013-09-17,JavaScript,22264
2013-09-18,JavaScript,21636
2013-09-19,JavaScript,18494
2013-09-20,JavaScript,18365
2013-09-21,JavaScript,14402
2013-09-22,JavaScript,15935
2013-09-23,JavaScript,22275
2013-09-24,JavaScript,23676
2013-09-25,JavaScript,21993
2013-09-26,JavaScript,22239
2013-09-27,JavaScript,20711
2013-09-28,JavaScript,14211
2013-09-29,JavaScript,17042
2013-09-30,JavaScript,22310
2013-10-01,JavaScript,21352
2013-10-02,JavaScript,21344
2013-10-03,JavaScript,21023
2013-10-04,JavaScript,20898
2013-10-05,JavaScript,14628
2013-10-06,JavaScript,15981
2013-10-07,JavaScript,21354
2013-10-08,JavaScript,23976
2013-10-09,JavaScript,23859
2013-10-10,JavaScript,24674
2013-10-11,JavaScript,23330
2013-10-12,JavaScript,16296
2013-10-13,JavaScript,15283
